id,Org_1,Org_2,Org_4,Org_8,Org_12,Org_13,Org_14,Org_15,Org_16,Org_19,Org_20,Org_22,Org_23,Org_24,Org_29,Org_32,Org_34,Org_37,Org_38,Org_39,Org_40,Org_44,Org_45,Org_48,Org_50,Org_51,Org_52,Org_55,Org_56,Org_58,Org_59,Org_60
1320,1,2,1,1,1,3,2,2,2,2,2,1,2,2,2,2,3,1,1,2,2,2,3,2,2,2,2,3,1,2,2,1
1321,3,1,1,3,2,2,2,2,2,3,2,1,2,3,2,2,2,2,1,2,2,2,3,2,1,2,2,3,2,2,1,1
1322,2,2,2,3,1,2,1,2,3,3,2,3,2,2,1,2,2,1,1,2,3,1,3,2,1,1,2,2,3,2,1,1
1323,1,1,1,2,1,3,2,1,3,2,2,2,1,2,2,2,1,2,1,2,2,3,3,1,2,2,2,2,3,2,2,1
1324,1,1,1,2,2,2,1,3,2,1,1,2,2,2,3,2,2,1,1,2,3,3,3,2,1,1,3,3,2,2,1,2
1325,2,1,2,2,1,2,1,2,3,2,1,2,2,3,1,2,2,1,1,2,2,3,2,2,1,2,3,2,3,2,2,1
1326,2,1,2,2,1,2,2,2,3,2,1,2,2,2,2,3,1,1,2,2,2,2,2,2,1,1,2,3,3,3,1,2
1327,2,1,1,2,1,3,2,1,2,2,2,2,1,1,3,3,2,2,1,2,3,3,3,2,1,1,2,2,2,2,1,2
1328,2,2,1,3,1,2,2,2,3,3,1,2,1,3,1,2,2,1,1,3,2,2,2,2,1,1,2,2,3,3,2,1
1329,2,2,2,2,2,2,1,3,2,3,2,2,2,1,2,2,2,3,1,1,2,2,3,2,2,3,1,3,3,3,2,1
1330,2,1,1,2,1,1,1,2,3,3,1,1,2,2,2,2,2,2,1,2,2,2,3,2,2,3,2,2,2,3,3,2
1333,2,1,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,1,1,2,2,2,2,2,3,3,1,2,3,3,1
1334,1,2,2,2,1,3,2,3,2,3,1,2,1,2,1,2,2,2,2,1,2,2,3,2,1,2,1,3,3,3,3,3
1335,2,1,1,2,2,2,2,1,3,3,1,1,2,3,2,2,2,2,2,3,2,1,2,2,2,2,3,2,3,3,1,1
1336,2,1,1,2,3,2,2,3,3,2,1,3,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,3,3,3,2,1
1337,2,1,2,2,2,2,2,2,3,2,1,2,1,3,1,2,2,2,1,2,2,1,2,2,2,3,2,3,3,3,3,1
1338,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,3,2,1,1,2,2,3,3,2,1,2,2,3,3,3,2,3
1339,2,1,2,3,3,1,1,2,3,2,1,3,2,2,2,1,2,2,1,3,2,1,2,2,2,1,2,3,3,3,2,2
1340,1,1,1,2,2,3,1,2,3,3,2,2,1,2,2,2,3,1,1,2,2,2,2,2,2,3,3,2,3,3,3,1
1341,2,2,2,2,1,2,3,2,1,2,2,2,3,2,3,2,2,3,2,2,2,3,2,1,2,2,3,2,2,3,1,1
1343,2,1,2,3,3,2,2,3,2,3,2,2,2,2,2,2,3,1,1,1,2,1,3,2,2,2,3,3,3,3,1,1
1344,2,1,2,2,1,2,2,1,3,2,1,2,2,2,2,2,3,2,2,2,2,2,2,3,1,1,2,2,3,3,1,1
1346,1,1,1,3,2,2,1,2,3,2,1,2,1,2,3,1,2,2,1,3,2,2,3,3,2,1,2,3,2,3,2,2
1347,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,2,1,3,2,2,1,1,3,2,3,3,2,2
1348,2,2,1,3,2,2,2,2,3,2,2,1,1,2,2,1,3,1,1,2,1,1,2,2,2,2,3,3,3,3,3,1
1349,2,2,1,2,3,2,2,3,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,3,3,2,3,2,1
1350,3,2,1,3,2,2,1,2,3,3,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3,2
1352,1,2,2,2,2,3,3,2,2,2,2,2,1,2,2,3,3,2,1,1,2,2,2,2,3,2,2,2,2,3,3,2
1353,2,1,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,1,1,2,3,2,2,3,2,2,3,3,2,3,3,2
1354,1,2,3,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,3,2,2,2,3,2,2,2,2,3
1355,2,2,2,2,2,1,2,2,1,3,2,2,1,2,1,2,2,1,2,1,1,2,3,2,2,2,3,3,3,3,2,3
1356,2,1,2,2,3,2,2,3,2,2,2,2,2,3,2,1,2,2,1,1,3,2,3,2,2,1,3,2,3,3,1,1
1357,1,1,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,2,1,2,2,2,3,2,2,1,2,2,3,2,2,1
1358,2,1,2,3,2,2,2,2,3,2,2,1,2,3,2,1,2,3,1,1,3,1,2,2,1,2,2,2,3,1,2,1
1359,2,2,2,2,1,2,2,3,1,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,3,3,3,3,2,3,3,2
1360,2,2,1,2,2,2,2,3,3,2,1,1,1,2,2,3,2,2,1,2,3,2,2,2,3,3,2,3,3,3,3,1
1361,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,3,1,1,2,2,2,3,1,2,3,2,3,2,2,2,2
1362,1,2,2,2,2,2,1,2,2,3,1,1,2,2,2,1,2,2,1,2,3,2,2,3,3,2,3,3,3,3,3,1
1364,2,2,2,3,2,3,2,2,3,2,2,1,2,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,3,3,3,1
1365,2,2,1,3,1,3,2,2,1,2,1,1,1,1,2,3,2,1,2,1,2,2,3,2,2,2,2,3,2,3,3,3
1366,2,2,2,3,2,3,2,3,2,2,2,2,2,1,2,1,2,1,1,1,2,1,3,2,2,2,3,2,3,3,3,2
1367,2,2,2,3,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,3,3,2,3,2,3,3,2
1368,1,2,1,3,1,2,2,3,3,2,2,2,2,2,1,2,2,1,1,2,2,2,3,2,1,2,2,2,3,3,2,2
1369,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,1,2,1,1,2,2,2,3,3,1,1,2,2,3,3,1,1
1371,2,1,2,2,2,2,1,3,2,2,2,3,1,2,2,1,2,2,1,2,2,2,2,3,1,1,2,3,2,3,2,1
1372,2,1,2,2,2,2,3,2,3,2,1,2,2,2,2,2,2,2,1,1,2,2,3,3,1,1,1,1,3,3,1,1
1374,2,1,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,1,1,2,2,3,3,1,1,3,3,3,3,1,1
1375,1,3,2,2,2,3,1,3,2,2,2,1,2,1,2,2,1,2,1,1,2,2,3,3,1,2,2,3,2,2,2,1
1376,2,1,1,3,2,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,1,2,3,3,3,3,2,1
1377,2,1,2,2,1,2,1,3,2,3,1,2,2,3,2,1,2,2,2,2,2,2,3,2,1,1,2,3,3,3,2,1
1378,2,1,2,2,2,2,2,2,3,2,1,2,2,3,2,2,2,2,1,2,3,1,2,2,1,1,3,2,3,3,2,2
1379,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,3,2,2,2,3,2,2,1,2,1,3,3,2,2,3,1
1380,3,2,2,2,2,2,2,2,3,3,2,2,1,3,2,2,2,3,1,1,3,2,2,3,2,1,3,2,3,3,2,1
1382,2,1,1,2,2,3,1,1,2,3,1,2,2,2,2,2,3,1,2,1,2,2,3,2,1,1,2,3,3,3,1,2
1383,1,1,2,2,2,2,1,2,2,2,2,1,3,3,2,3,3,3,1,2,1,2,2,2,2,1,3,3,2,3,1,1
1384,2,2,1,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,1,3,2,1,1,2,3,2,3,2,1
1385,1,1,2,2,1,2,3,2,3,2,1,1,2,3,3,3,3,1,1,2,2,3,2,2,2,1,2,2,3,2,1,2
1386,2,1,1,2,2,2,1,3,3,1,1,1,1,3,2,2,2,1,1,2,3,2,3,2,2,2,2,3,2,3,3,2
1387,1,1,1,3,1,3,1,2,3,1,2,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,3,3,3,3,2
1389,1,2,1,2,2,2,2,3,2,3,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,3,3,2,2,1,1
1390,2,1,2,2,2,3,3,2,3,2,1,1,2,2,2,2,3,1,2,1,2,2,3,1,1,1,2,3,2,3,1,2
1391,2,2,3,2,1,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,3,3,2,1,1
1392,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,3,2,3,2,1,1,3,3,2,3,2,1
1393,2,2,1,3,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,3,2,1,3,2,1,1,2,3,2,3,1,1
1394,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,3,2,2,2,2,3,3,2,3,1
1395,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2,1,1,3,2,3,2,2,2,3,2,2,1
1396,1,1,2,2,1,2,2,2,2,3,1,2,2,2,2,1,2,2,2,2,2,1,3,2,2,1,3,3,2,2,2,1
1397,2,2,2,3,2,2,2,3,2,3,1,1,2,2,1,1,2,1,2,2,2,2,3,2,1,1,2,3,3,2,3,2
1398,2,2,2,2,3,2,3,3,1,1,2,1,1,2,3,1,2,1,2,1,2,2,3,2,1,1,3,3,1,2,3,2
1399,2,2,2,2,3,2,2,3,2,3,2,1,2,3,2,2,2,2,1,2,2,2,3,2,1,1,2,3,2,2,1,2
1400,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,2,2,3,1,2,2,2,3,3,2,3,1
1401,2,3,1,2,1,2,1,3,2,2,1,2,2,2,2,1,1,1,1,2,3,2,3,2,2,2,2,3,2,2,3,2
1402,2,3,2,3,2,2,1,3,1,1,1,2,1,1,2,3,2,1,3,2,1,2,3,2,2,1,2,3,1,2,3,2
1403,2,2,1,2,3,3,1,2,2,3,2,2,1,2,2,2,1,2,1,2,2,2,3,2,2,2,2,3,2,3,1,2
1404,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,1,2,3,2,3,2,2,1,2,3,2,3,1,2
1406,1,2,2,2,3,2,1,2,2,3,2,2,2,2,3,1,1,1,1,2,2,2,3,2,1,2,3,3,3,2,2,1
1408,1,1,2,3,3,2,2,2,2,3,2,3,1,2,3,2,1,2,1,2,1,2,2,3,2,2,3,3,2,2,2,1
1409,3,2,1,2,1,2,1,3,2,1,2,2,2,2,2,3,1,1,3,2,2,2,2,2,1,1,1,3,2,2,3,2
1410,2,2,1,3,2,1,2,3,2,3,1,2,2,2,3,2,2,1,3,1,2,2,3,1,1,2,3,3,2,3,2,2
1412,3,2,1,3,2,2,1,3,2,2,1,2,2,2,2,2,2,1,3,1,3,2,3,2,1,1,3,3,2,3,3,2
1413,1,1,2,3,2,2,2,2,3,1,2,2,2,2,2,2,1,2,1,2,3,2,2,2,1,1,3,3,3,2,1,2
1414,2,2,2,3,1,1,1,2,3,2,2,2,2,2,2,1,1,2,2,2,3,2,3,1,1,2,3,3,2,2,3,2
1415,3,2,1,2,2,1,2,3,2,3,2,1,2,1,2,2,1,2,2,2,2,2,3,2,3,2,2,3,2,3,1,2
1416,3,1,1,3,1,3,2,2,3,2,2,2,2,1,1,2,2,2,1,2,2,2,2,3,1,1,3,3,2,3,2,2
1419,3,2,2,2,2,1,2,2,3,3,1,2,2,2,2,1,2,2,2,1,3,1,3,3,3,2,2,3,2,3,3,1
1421,1,1,2,3,2,1,1,3,2,2,1,2,2,3,2,2,2,2,1,2,2,2,3,2,1,1,3,2,2,2,1,1
1423,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,1,2,1,2,3,2,3,2,1,2,3,3,3,3,3,1
1424,1,2,2,3,2,3,1,2,2,1,2,2,1,3,2,2,2,1,1,3,3,2,3,1,2,2,2,3,2,2,3,2
1425,2,2,1,3,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,3,2,3,2,3,3,2,3,3,2
1428,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,3,2,1,2,1,3,1,2,3,2,2,2,3,2,2,3,1
1429,1,2,2,2,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,1,2,2,3,3,1,1,2
1430,3,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,3,2,2,1,1,2,2,2,2,2,3,1
1431,3,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,1,1,3,2,3,1,1,1,3,2,2,2,2,1
1432,3,1,1,2,1,2,1,2,3,2,1,2,1,2,2,3,1,2,1,1,3,3,2,2,1,2,3,3,3,2,2,1
1433,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,1,3,1,1,2,2,2,3,1,1,3,3,2,2,1,1
1434,1,1,2,2,1,2,2,2,3,1,2,2,2,3,3,1,2,1,2,2,1,2,2,3,1,1,2,3,3,3,2,3
1435,2,2,1,3,1,2,2,2,2,3,1,2,1,2,2,2,1,1,2,3,2,2,3,2,1,1,2,3,3,3,2,3
1436,3,1,2,2,1,2,2,2,3,3,1,2,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,3,3,3,2,1
1437,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,1,2,2,2,3,3,3,3,3,2,3,1
1438,2,1,1,1,1,2,2,2,3,2,1,2,2,3,2,2,3,3,2,2,2,2,3,2,1,2,2,3,3,2,2,2
1439,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,1,1,3,2,2,3,3,2,3,3,2,3,1
1440,2,3,2,3,2,2,1,2,3,1,1,2,2,3,2,2,2,2,2,3,3,1,3,2,1,2,2,2,2,2,1,2
1441,2,1,1,3,2,2,2,3,2,2,1,2,2,2,3,2,2,2,1,2,2,3,3,2,2,2,2,3,2,2,3,1
1442,2,2,1,3,1,2,3,2,3,3,1,2,1,2,1,1,2,1,1,2,1,3,1,2,2,2,2,2,3,3,2,2
1443,2,2,2,2,2,2,2,2,3,1,2,2,2,3,3,2,2,1,2,2,1,2,3,3,1,1,2,2,3,2,2,1
1444,1,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,3,2,2,2,1,2,3,2,2,1,3,3,3,3,2,1
1445,1,1,1,2,2,2,2,3,2,3,1,2,2,2,3,2,2,1,1,2,2,2,3,2,2,1,3,3,3,3,3,1
1446,2,2,1,2,2,2,1,2,2,1,2,2,3,3,3,2,2,2,2,1,2,2,3,3,1,1,2,2,3,2,3,2
1447,2,2,2,2,2,2,2,1,3,2,2,2,2,3,2,1,3,2,1,2,3,2,3,2,2,2,3,3,3,3,3,1
1448,2,2,2,3,2,1,2,3,2,2,2,2,1,2,1,2,2,2,1,2,1,3,3,2,3,3,2,2,2,3,3,1
1449,2,2,2,3,2,1,3,3,2,3,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,3,2,3,2,2,3,2
1450,1,2,2,2,1,2,1,2,3,2,1,2,1,2,2,2,2,1,1,2,2,3,3,2,3,3,1,2,2,3,2,1
1451,2,2,1,3,2,1,2,3,2,2,2,2,1,1,1,2,2,1,2,2,2,2,3,3,2,2,1,3,2,3,3,2
1452,1,1,1,2,2,1,2,3,3,2,3,2,1,2,2,2,2,2,1,2,2,1,2,3,1,1,2,2,3,3,2,1
1453,2,1,1,3,1,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2,3,3,3,3,2,1
1454,2,2,1,3,2,2,2,3,3,2,1,2,2,2,3,1,2,2,1,2,3,2,3,2,1,1,2,2,3,3,2,1
1455,2,3,2,3,2,1,1,3,2,3,1,2,2,3,1,2,1,1,2,2,2,1,2,2,2,2,3,3,3,3,3,2
1456,2,2,1,3,3,2,2,1,3,2,2,2,3,2,1,1,1,3,2,2,2,2,3,2,2,2,2,2,3,2,2,1
1457,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,3,2,2,1
1458,1,1,1,3,2,1,2,3,3,2,2,2,2,3,2,2,2,3,1,2,2,2,3,2,1,1,3,3,3,3,1,2
1459,1,1,1,3,2,2,2,2,3,3,2,3,2,2,2,2,1,2,1,2,2,2,3,2,1,1,2,3,3,2,1,2
1460,1,1,2,3,1,2,2,2,2,2,2,2,1,1,2,2,2,3,1,1,2,2,2,2,2,3,3,3,3,3,3,2
1461,2,1,1,3,2,2,2,3,2,3,2,2,2,2,3,2,2,1,1,2,2,2,3,2,2,1,2,3,3,3,2,1
1463,2,2,2,2,1,2,2,3,2,2,1,2,1,2,2,1,2,1,1,2,2,1,3,2,3,2,2,3,3,3,3,1
1464,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,3,2,3,3,1,2,2,3,3,1
1465,1,1,1,1,2,2,2,2,3,1,1,2,1,3,1,2,2,2,2,1,3,2,2,2,3,3,2,3,3,1,3,2
1466,2,2,1,2,2,2,2,3,1,2,1,2,1,2,2,2,2,1,1,2,1,2,3,2,1,2,3,2,1,3,3,1
1467,2,1,2,2,2,2,1,2,3,1,2,2,2,2,2,1,2,1,2,2,2,1,3,2,3,3,2,2,3,3,2,2
1469,2,2,1,1,2,3,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,3,2,1,2,2,2,2,3,3,1
1470,1,1,1,2,1,2,1,2,3,2,2,2,1,2,2,2,2,1,2,1,3,2,3,2,1,1,2,3,3,3,1,1
1471,1,2,1,1,2,3,3,2,2,2,3,1,3,2,2,3,2,2,1,2,2,2,3,3,1,1,2,3,2,2,3,1
1472,2,1,1,1,2,1,2,2,3,2,1,1,1,2,3,1,2,2,1,3,2,2,2,2,2,2,3,2,3,2,2,1
1473,1,1,1,3,2,2,2,2,2,3,1,1,1,2,2,1,2,1,2,2,2,2,3,3,2,2,3,3,2,3,2,2
1474,2,1,1,2,1,2,2,2,2,3,1,2,1,2,2,1,2,1,2,2,2,3,3,2,2,2,2,2,3,3,2,1
1475,1,1,1,2,2,2,2,2,2,3,1,2,1,2,2,2,2,1,2,2,2,2,3,2,1,1,3,3,3,3,1,2
1476,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,1,2,2,1,2,3,2,3,2,2,2,2,3,3,3,3,1
1479,1,1,1,3,3,2,2,2,3,1,2,2,1,3,3,2,2,2,1,2,2,2,3,2,1,1,2,2,3,2,2,1
1480,1,1,1,2,2,3,2,1,3,1,1,2,2,3,2,2,2,3,2,1,3,2,2,2,1,2,3,2,3,2,1,1
1481,1,1,2,2,1,2,2,3,3,1,1,1,2,2,2,2,2,2,1,3,3,2,3,2,1,2,2,3,3,3,3,1
1483,2,1,2,2,1,2,2,2,3,3,2,2,1,1,2,3,2,3,2,1,3,2,3,2,1,1,3,3,3,3,2,1
1486,2,1,2,3,2,2,2,2,2,1,1,2,1,2,2,2,2,3,2,2,2,1,3,1,1,1,2,2,2,3,1,1
1488,2,1,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,1,2,2,2,3,2,1,1,2,2,3,2,1,1
1489,2,2,1,2,1,3,1,3,2,1,1,2,1,1,3,2,2,1,2,2,2,2,3,2,2,2,2,1,3,2,3,2
1492,2,2,1,1,2,1,2,2,3,3,1,2,1,2,3,2,2,2,1,2,3,2,3,2,2,2,2,2,3,2,2,1
1493,2,2,1,2,2,2,1,1,3,2,1,1,2,2,3,3,2,2,2,2,3,2,3,2,1,1,2,2,2,3,1,1
1494,1,1,1,2,2,2,2,2,3,3,1,1,3,2,2,2,2,1,2,2,2,2,3,2,1,1,2,3,3,2,3,1
1497,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,3,2,3,3,1,1,1,3,3,2,3,2,2
1498,1,1,1,3,2,2,2,1,3,2,1,2,2,1,2,2,2,2,2,1,3,2,3,1,3,3,2,2,3,3,2,3
1499,1,1,1,1,2,2,2,3,3,3,1,2,1,2,2,2,1,2,1,2,2,2,3,1,2,2,3,3,3,3,2,1
1500,1,1,1,3,2,2,1,3,2,3,1,3,2,2,2,2,2,1,2,2,2,1,3,2,1,1,3,2,3,3,2,2
1502,2,2,1,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,3,1,1,1,2,2,2,2,2,2,2
1503,2,1,1,3,2,1,2,3,3,2,1,2,2,2,2,1,1,1,1,2,2,1,3,2,3,2,2,2,2,3,3,1
1504,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,3,2,1,1,2,2,3,2,3,2
1505,2,3,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,3,3,1,1
1506,3,1,1,3,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,3,2,1,1,3,3,3,3,2,2
1507,2,3,1,3,2,2,2,3,2,2,1,1,1,2,3,1,1,2,2,2,2,1,3,2,2,2,3,3,2,3,2,1
1508,1,2,1,2,1,3,2,2,2,3,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,2
1509,1,1,2,3,2,2,2,1,3,3,1,1,2,1,2,1,2,2,1,2,2,2,2,2,3,3,2,2,3,2,2,1
1510,2,2,2,2,3,2,2,3,2,2,2,1,1,2,2,2,3,1,1,2,2,2,3,2,3,3,2,2,2,3,3,1
1512,1,2,1,3,1,2,1,2,2,1,1,2,1,2,2,2,1,3,1,2,2,2,3,2,2,1,2,3,3,3,2,2
1513,3,1,2,1,1,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,3,2,1,1,2,3,1,2,2,2
1514,1,2,1,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,1,1,2,2,2,3,1,2
1515,2,2,2,3,2,2,1,2,3,1,1,1,2,2,2,3,2,2,1,1,3,2,3,2,1,2,2,2,2,2,3,1
1516,2,2,1,2,2,2,2,2,1,2,3,2,1,1,2,3,1,1,2,3,3,2,2,1,2,2,2,3,2,3,3,2
1518,1,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,2,3,3,3,3,1
1519,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,3,2,3,3,3,3,3,3,3,2
1520,3,1,3,3,2,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,3,2,1,2,2,3,1,2,2,1
1521,2,2,2,2,2,1,3,2,3,2,3,2,1,2,2,2,2,1,1,2,2,1,3,3,3,2,2,3,3,3,2,1
1522,2,1,2,2,2,2,2,2,1,2,1,1,1,2,3,2,2,1,1,1,1,2,3,2,3,3,2,3,3,3,3,1
1525,2,1,2,2,2,1,3,3,2,1,2,2,1,2,2,1,2,2,1,1,2,2,3,2,1,2,2,3,2,3,3,1
1526,2,1,1,2,2,2,1,2,3,2,2,2,2,3,2,1,1,2,2,1,2,2,3,2,2,2,2,3,3,2,3,1
1527,3,3,1,3,2,3,2,3,2,1,1,2,1,2,2,3,2,1,1,1,2,2,2,2,1,2,2,3,3,3,2,1
1529,2,3,2,2,1,1,1,2,3,2,2,2,1,2,2,1,2,2,2,1,2,2,3,2,2,3,2,3,2,3,3,1
1530,3,2,2,2,3,1,3,2,3,2,1,2,2,2,2,1,2,3,2,1,2,1,2,2,2,1,3,3,2,3,1,1
1531,1,1,1,2,2,3,2,1,3,1,2,1,2,2,2,2,3,2,1,1,2,3,3,2,2,1,2,2,3,2,1,2
1532,3,1,2,2,2,2,2,3,3,3,2,1,1,1,1,2,1,1,1,1,2,2,2,1,3,2,3,3,2,3,3,1
1533,1,1,1,3,2,2,2,2,3,1,2,3,2,2,2,2,2,3,1,2,2,2,2,2,1,1,2,2,3,3,1,3
1534,2,2,2,1,3,1,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,3,1,2,2,1,2,1,2
1535,1,1,2,2,2,2,1,3,3,3,2,1,1,2,2,2,1,2,1,2,2,2,2,2,3,2,2,3,2,3,3,1
1537,1,1,1,3,2,2,3,2,3,1,2,1,1,2,2,1,1,3,1,2,2,2,3,2,3,2,2,2,2,3,3,1
1538,1,2,1,3,2,2,2,3,2,2,1,1,2,2,2,2,2,2,3,2,2,2,3,2,1,1,2,3,3,3,1,2
1539,2,2,1,2,1,3,2,2,2,1,2,1,2,2,2,3,2,3,1,2,2,2,2,3,2,1,2,1,3,3,2,1
1540,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,3,2,2,1,1,3,2,3,3,1
1541,2,2,2,3,2,2,1,2,3,2,1,2,3,2,2,2,2,2,2,1,1,2,3,2,2,1,3,2,2,2,3,1
1542,2,1,2,1,1,2,2,3,2,1,2,2,2,2,2,2,2,1,1,1,2,2,3,2,2,3,2,3,3,3,2,1
1543,2,3,2,3,2,2,2,3,3,2,2,2,2,2,3,1,1,1,1,1,1,1,3,2,2,2,1,3,3,3,2,1
1544,3,2,2,3,1,2,2,3,3,2,2,1,2,2,3,2,1,2,2,2,2,1,3,1,2,2,1,3,2,3,3,1
1545,2,1,1,3,1,2,1,3,3,1,1,2,2,2,2,1,2,1,1,1,2,2,3,2,2,2,2,1,3,3,2,2
1547,2,1,1,2,1,2,2,2,3,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,3,3,3,3,1
1548,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,3,1,2,3,1,3,2,3,3,1
1549,2,2,1,3,1,2,2,2,3,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,2,3,1
1550,2,1,2,3,2,3,2,3,3,2,2,2,2,1,2,2,2,1,3,2,2,2,3,1,2,1,1,1,2,2,3,2
1551,2,1,2,3,1,2,2,2,3,2,1,2,2,2,2,2,3,1,1,2,1,2,3,2,2,2,3,3,3,3,3,2
1552,1,1,2,2,2,3,1,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,3,3,3,1
1553,1,1,2,3,2,2,1,1,2,2,2,2,3,2,3,2,2,1,2,2,2,2,3,2,1,1,2,3,2,3,1,1
1554,1,1,1,3,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,3,3,2,1
1555,2,2,2,3,2,2,1,3,1,2,2,3,1,3,2,2,2,1,3,2,2,3,3,2,1,2,3,3,1,3,1,1
1556,3,2,1,2,2,1,2,3,2,3,1,2,1,3,2,2,2,2,1,1,2,2,3,1,2,2,3,2,3,3,2,1
1557,1,1,1,3,2,3,2,2,3,1,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,3,2,2,3,1
1558,2,2,2,2,2,2,2,2,3,2,2,1,3,3,2,1,2,3,1,2,3,2,3,2,1,2,2,3,2,2,1,1
1559,3,2,2,2,3,2,3,2,3,2,2,1,1,3,2,2,2,3,1,2,3,2,2,2,2,1,2,3,2,3,2,2
1560,2,1,1,3,2,2,2,3,2,3,2,1,1,1,2,2,3,1,2,1,1,2,2,1,2,3,2,3,3,3,3,3
1561,1,1,2,2,1,2,2,2,2,2,2,3,1,1,2,3,2,1,2,2,2,1,2,1,3,3,2,3,2,2,3,3
1562,3,1,1,2,3,2,2,2,2,3,2,2,2,2,2,3,2,1,1,1,2,2,2,2,1,1,2,3,2,2,2,1
1564,1,2,1,2,2,2,2,3,2,3,1,1,1,2,2,2,2,1,2,1,1,2,3,1,2,2,3,3,2,3,3,2
1566,3,1,1,2,1,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,3,2,1,1,3,3,2,3,2,2
